zid,zid_attr,id,id_attr,building_name,name,name_read,name_read_through,name_initial_code,phone_number,post_code,address_code,address_code1,address_code2,address_code3,address_code4,address_code5,address_detail_code1,address_detail_code2,address,building_type,endearing_name_type,language_code,entrance_point/0/0,entrance_point/0/1,arrival_point/0/0,arrival_point/0/1,genre_code,main_genre_name,all_genre_name,position/0,position/1,distance,entrance_point,arrival_point,entrance_point/1/0,entrance_point/1/1,arrival_point/1/0,arrival_point/1/1,arrival_point/2/0,arrival_point/2/1,entrance_point/2/0,entrance_point/2/1,arrival_point/3/0,arrival_point/3/1
309098570781342979,1749746353375807561,0000309098570781342979,0001749746353375807561,,上林公園,,,99,,,431010170000000200009,JPN,43,101,017,000,00002,00009,熊本県熊本市中央区上林町2-38,7,7,ja,130.7099972873,32.807933214,130.710198839,32.8078843859,00070:0007000050; ,0007000050:公園・緑地,レジャー;公園・緑地;,130.7099986437,32.8079361979,,,,,,,,,,,,,
309353651841853138,309096949431284911,0000309353651841853138,0000309096949431284911,熊本和数奇司館,熊本和数奇司館,,クマモトワスキツカサカン,99,096-352-5101,860-0845,431010160000000700016,JPN,43,101,016,000,00007,00016,熊本県熊本市中央区上通町7-35,3,1,ja,130.7115028212,32.8044634332,130.7114694553,32.8044184028,00080:0008000030; ,0008000030:旅館,宿泊;旅館;,130.7115676541,32.8046657986,,,,130.7114860026,32.8044680447,,,,,,,,
309353651841853222,309096949431285278,0000309353651841853222,0000309096949431285278,松藤旅館,松藤旅館,,マツフジリョカン,99,096-356-8117,860-0845,431010160000000700007,JPN,43,101,016,000,00007,00007,熊本県熊本市中央区上通町7-16,3,1,ja,130.7119740126,32.8052335612,130.7119780816,32.8052490234,00080:0008000030; ,0008000030:旅館,宿泊;旅館;,130.7119561089,32.8051925998,,,,130.711965332,32.8052354601,,,,,,,,
309353651841853258,309096949431285514,0000309353651841853258,0000309096949431285514,㈲舒文堂河島書店,舒文堂河島書店,,ジョブンドウカワシマショテン,99,096-352-1701,860-0845,431010160000001100005,JPN,43,101,016,000,00011,00005,熊本県熊本市中央区上通町11-2,3,1,ja,130.7117127821,32.8064735243,130.7116628689,32.8065071615,00100:0010000080; ,0010000080:その他大型専門店,商業;その他大型専門店;,130.711777615,32.8064792209,,,,130.711714681,32.8064789497,,,,,,,,
309353651841853288,1748357670190038289,0000309353651841853288,0001748357670190038289,Sleepy PEOPLE,Sleepy PEOPLE,,,99,,860-0845,431010160000000900004,JPN,43,101,016,000,00009,00004,熊本県熊本市中央区上通町9-14,3,7,ja,130.7124004449,32.8055341254,130.7124213325,32.8055281576,00100:0010000050; ,0010000050:大型衣料専門店,商業;大型衣料専門店;,130.7123535156,32.8055455187,,,,,,,,,,,,,
309353651841853313,309096949431285697,0000309353651841853313,0000309096949431285697,日本キリスト教団熊本草葉町教会,日本キリスト教団熊本草葉町教会,,,99,,860-0843,431010240000000100002,JPN,43,101,024,000,00001,00002,熊本県熊本市中央区草葉町1-15,3,7,ja,130.7134421115,32.8053613281,130.7134578451,32.8054231771,00040:0004000070; ,0004000070:神社・仏閣・教会,文化;神社・仏閣・教会;,130.7134122721,32.8052479384,,,,,,,,,,,,,
309353651841853431,310146983035701302,0000309353651841853431,0000310146983035701302,旅館みやこ,みやこ旅館,,ミヤコリョカン,99,096-352-7977,860-0847,431010170000000100015,JPN,43,101,017,000,00001,00015,熊本県熊本市中央区上林町1-35,3,1,ja,130.7110538737,32.807121582,130.7110487196,32.8071028646,00080:0008000030; ,0008000030:旅館,宿泊;旅館;,130.7110894097,32.8072138129,,,,130.711047092,32.8071232096,,,,,,,,
309353651841853438,1748357670190038348,0000309353651841853438,0001748357670190038348,THE IDIOME,THE IDIOME,,,99,,860-0845,431010160000001000003,JPN,43,101,016,000,00010,00003,熊本県熊本市中央区上通町10-13,3,7,ja,130.7125870768,32.8060026042,130.7126036241,32.8059952799,00100:0010000050; ,0010000050:大型衣料専門店,商業;大型衣料専門店;,130.7125463867,32.8060191515,,,,,,,,,,,,,
309353651841853507,309096949431286552,0000309353651841853507,0000309096949431286552,熊本県熊本中央警察署,熊本中央警察署,,クマモトチュウオウケイサツショ,99,096-323-0110,860-0843,431010240000000500002,JPN,43,101,024,000,00005,00002,熊本県熊本市中央区草葉町5-13,3,1,ja,130.7156141493,32.8059095595,130.7156296115,32.8059714084,00030:0003000040; ,0003000040:警察,公共;警察;,130.7155566406,32.8057779948,,,,130.7152926975,32.8059597439,130.7150737847,32.8061027018,,,,,,
309353651841853517,309726969593967252,0000309353651841853517,0000309726969593967252,白川パークトイレ,白川パークトイレ,,シラカワパークトイレ,99,,860-0843,4310102400000005,JPN,43,101,024,000,00005,,熊本県熊本市中央区草葉町5,3,1,ja,130.7145608181,32.8056781684,130.7143866645,32.8057340495,00030:0003000120; ,0003000120:トイレ,公共;トイレ;,130.7145578342,32.8056795247,,,,,,,,,,,,,
309353651841853526,1751104250236565308,0000309353651841853526,0001751104250236565308,PEOPLE,PEOPLE,,,99,,860-0845,431010160000000900004,JPN,43,101,016,000,00009,00004,熊本県熊本市中央区上通町9-14,3,7,ja,130.7124126519,32.8055704753,130.7124338108,32.8055634223,00100:0010000050; ,0010000050:大型衣料専門店,商業;大型衣料専門店;,130.7123659939,32.805582411,,,,,,,,,,,,,
309353651841853546,309096949431286847,0000309353651841853546,0000309096949431286847,城下旅館,城下旅館,,ジョウカリョカン,99,096-352-9391,860-0845,431010160000001100006,JPN,43,101,016,000,00011,00006,熊本県熊本市中央区上通町11-20,3,1,ja,130.7127292209,32.8062822808,130.7127498372,32.8062719727,00080:0008000030; ,0008000030:旅館,宿泊;旅館;,130.7126890734,32.8062890625,,,,130.712730306,32.8062841797,,,,,,,,
309353651841859455,310056823082229654,0000309353651841859455,0000310056823082229654,熊本信愛女学院高等学校中学校,私立熊本信愛女学院高校,,シリツクマモトシンアイジョガクインコウコウ,99,096-354-5355,860-0847,431010170000000300001,JPN,43,101,017,000,00003,00001,熊本県熊本市中央区上林町3-18,3,1,ja,130.7112179905,32.8083672418,130.710945638,32.8087291124,00050:0005000040; ,0005000040:高校,教育;高校;,130.7111013455,32.8082720269,,,,130.7110929362,32.8083789063,130.7108911133,32.8087394206,,,,,,
309353651841860117,310056823082231072,0000309353651841860117,0000310056823082231072,学校法人熊本信愛女学院幼稚園,熊本信愛女学院幼稚園,,クマモトシンアイジョガクインヨウチエン,99,096-352-9078,860-0847,431010170000000200003,JPN,43,101,017,000,00002,00003,熊本県熊本市中央区上林町2-20,3,1,ja,130.7099972873,32.8086300998,130.7099243164,32.8086271159,00050:0005000070; ,0005000070:幼稚園,教育;幼稚園;,130.7102067057,32.8086550564,,,,130.7100585938,32.8087242296,130.709854872,32.8086458333,130.7099682617,32.8087920464,,,130.7098988173,32.8088107639
309353651841861219,310146983035703816,0000309353651841861219,0000310146983035703816,末日聖徒イエス・キリスト教会,末日聖徒イエス・キリスト教会,,,99,,860-0848,431010950000001000008,JPN,43,101,095,000,00010,00008,熊本県熊本市中央区南坪井町10-3,3,7,ja,130.7141701931,32.8078477648,130.7141311306,32.8078575304,00040:0004000070; ,0004000070:神社・仏閣・教会,文化;神社・仏閣・教会;,130.7142778863,32.807839898,,,,,,,,,,,,,
309353651841861396,310146983035704754,0000309353651841861396,0000310146983035704754,熊本第一信用金庫上通支店,熊本第一信用金庫上通支店,,クマモトダイイチシンヨウキンコカミトオリシテン,99,096-356-6000,860-0848,431010950000000500018,JPN,43,101,095,000,00005,00018,熊本県熊本市中央区南坪井町5-5,3,1,ja,130.7121880425,32.8079554579,130.7121221246,32.8079858398,00090:0009000030; ,0009000030:信用金庫,金融;信用金庫;,130.7123111979,32.8079429796,,,,130.7121907552,32.8079722765,,,,,,,,
1749697391553952865,1749696875352570998,0001749697391553952865,0001749696875352570998,アンドコンフィホテル熊本城ビュー,アンドコンフィホテル熊本城ビュー,,アンドコンフィホテルクマモトジョウビュー,99,096-311-7070,860-0846,431010510000000500007,JPN,43,101,051,000,00005,00007,熊本県熊本市中央区城東町5-3,3,1,ja,130.7100279405,32.8060384115,130.7099367947,32.8060723199,00080:0008000020; ,0008000020:ビジネスホテル,宿泊;ビジネスホテル;,130.7101372613,32.806062283,,,,130.7100428602,32.8060655382,130.7099007161,32.8061024306,,,,,,
1749697391553952907,1751207604329119926,0001749697391553952907,0001751207604329119926,ホテルウィングインターナショナルセレクト熊本,ホテルウィングインターナショナルセレクト熊本,,ホテルウィングインターナショナルセレクトクマモト,99,096-325-1000,860-0844,431010590000000200004,JPN,43,101,059,000,00002,00004,熊本県熊本市中央区水道町2-13,3,1,ja,130.7132969835,32.8036341688,130.7134594727,32.803562283,00080:0008000020; ,0008000020:ビジネスホテル,宿泊;ビジネスホテル;,130.7131833225,32.8037014431,,,,130.7133034939,32.8036518012,,,,,,,,
1748883752949578219,1752057526817482422,0001748883752949578219,0001752057526817482422,家族葬のファミーユ藤崎宮前ホール,家族葬のファミーユ藤崎宮前ホール,,カゾクソウノファミーユフジサキグウマエホール,99,,860-0847,431010170000000300006,JPN,43,101,017,000,00003,00006,熊本県熊本市中央区上林町3-26-1,3,1,ja,130.7117244466,32.8084423828,130.7117393663,32.8085782878,00030:0003000095; ,0003000095:冠婚葬祭場,公共;冠婚葬祭場;,130.7116984049,32.8083506944,,,,130.7117152235,32.8084440104,,,,,,,,
306408065828156468,309284965919595419,0000306408065828156468,0000309284965919595419,,上通有料駐車場,,カミトオリユウリョウチュウシャジョウ,99,,860-0846,431010510000000300002,JPN,43,101,051,000,00003,00002,熊本県熊本市中央区城東町3-20,7,7,ja,130.7101405165,32.8041617839,130.7101760525,32.8041449653,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7099831814,32.8042355686,,,,,,,,,,,,,
306408065828156530,309284965919595422,0000306408065828156530,0000309284965919595422,,タイムズ上林町駐車場,,タイムズカミバヤシマチチュウシャジョウ,99,,860-0847,43101017,JPN,43,101,017,,,,熊本県熊本市中央区上林町,7,7,ja,130.7107242839,32.807198622,130.7107185872,32.807183431,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7107481554,32.8072526042,,,,,,,,,,,,,
306408065828160079,1749778239213034856,0000306408065828160079,0001749778239213034856,,風月駐車場,,フウゲツチュウシャジョウ,99,,,4310101600000009,JPN,43,101,016,000,00009,,熊本県熊本市中央区上通町9,7,7,ja,130.7118671332,32.8052945964,130.711863878,32.8052791341,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7118774414,32.8053643121,,,,,,,,,,,,,
306408065828160067,309726969593967279,0000306408065828160067,0000309726969593967279,,パスート24水道町第3コイン駐車場,,パスートニジュウヨンスイドウチョウダイサンコインチュウシャジョウ,99,096-354-3611,,4310105900000004,JPN,43,101,059,000,00004,,熊本県熊本市中央区水道町4,7,7,ja,130.71263699,32.8050572374,130.7126407878,32.8050713433,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7126253255,32.8049780273,,,,,,,,,,,,,
306408065828160068,1749778239213034860,0000306408065828160068,0001749778239213034860,,HUDO上通りコインパーキング,,フウドカミトオリコインパーキング,99,092-471-0388,,4310101600000010,JPN,43,101,016,000,00010,,熊本県熊本市中央区上通町10,7,7,ja,130.7121972656,32.8057736545,130.7121828885,32.8057351345,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7122281901,32.8058455404,,,,,,,,,,,,,
306408065828160071,1750483026166586523,0000306408065828160071,0001750483026166586523,,タイムズ白川公園前駐車場,,タイムズシラカワコウエンマエチュウシャジョウ,99,,860-0844,431010590000000100006,JPN,43,101,059,000,00001,00006,熊本県熊本市中央区水道町1-2,7,7,ja,130.7145366753,32.8038699002,130.7145610894,32.8038593207,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.714449056,32.8039084201,,,,,,,,,,,,,
306408065828160072,1747966244050966043,0000306408065828160072,0001747966244050966043,,蚕糸会館駐車場,,サンシカイカンチュウシャジョウ,99,092-471-0388,,4310101600000007,JPN,43,101,016,000,00007,,熊本県熊本市中央区上通町7,7,7,ja,130.7118527561,32.8043451606,130.7118706597,32.8043136936,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7117906359,32.8044718424,,,,,,,,,,,,,
306408065828160075,1749778239213037878,0000306408065828160075,0001749778239213037878,,タイムズソラーレ上通駐車場,,タイムズソラーレカミトオリチュウシャジョウ,99,,860-0845,431010160000001100002,JPN,43,101,016,000,00011,00002,熊本県熊本市中央区上通町11-12,7,7,ja,130.7124275716,32.8067485894,130.7124302843,32.8067678494,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7124172635,32.8066609701,,,,,,,,,,,,,
306408065828160077,1749778239213034864,0000306408065828160077,0001749778239213034864,,豊中パーキング1駐車場,,トヨナカパーキングイチチュウシャジョウ,99,,,4310101600000010,JPN,43,101,016,000,00010,,熊本県熊本市中央区上通町10,7,7,ja,130.7124495443,32.8060904948,130.7124555122,32.8061040582,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7124462891,32.8060009766,,,,,,,,,,,,,
306408065828160080,1749778239213034862,0000306408065828160080,0001749778239213034862,,グランドパーク熊本上通町第1駐車場,,グランドパーククマモトカミトオリチョウダイイチチュウシャジョウ,99,,,4310101600000010,JPN,43,101,016,000,00010,,熊本県熊本市中央区上通町10,7,7,ja,130.712242296,32.806144477,130.7122458225,32.8061591254,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7122241211,32.8060763889,,,,,,,,,,,,,
306408065828160082,1749778239213037879,0000306408065828160082,0001749778239213037879,,タイムズ水道町第4駐車場,,タイムズスイドウチョウダイヨンチュウシャジョウ,99,,860-0844,4310105900000004,JPN,43,101,059,000,00004,,熊本県熊本市中央区水道町4,7,7,ja,130.7131260851,32.8045469835,130.7131176758,32.8045345052,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.713164605,32.8046335178,,,,,,,,,,,,,
306408065828160084,309726969593967283,0000306408065828160084,0000309726969593967283,,タイムズ水道町第2駐車場,,タイムズスイドウチョウダイニチュウシャジョウ,99,,860-0844,4310105900000009,JPN,43,101,059,000,00009,,熊本県熊本市中央区水道町9,7,7,ja,130.7143429905,32.803112793,130.7142922635,32.8030951606,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7143777127,32.803101671,,,,,,,,,,,,,
306408065828160112,1749778239213034844,0000306408065828160112,0001749778239213034844,,パスート24草葉第2駐車場,,パスートニジュウヨンクサバダイニチュウシャジョウ,99,096-354-3611,860-0843,4310102400000001,JPN,43,101,024,000,00001,,熊本県熊本市中央区草葉町1,7,7,ja,130.7129031033,32.8050132921,130.7128922526,32.8050046115,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7130238173,32.805113661,,,,,,,,,,,,,
306408065828160114,1749778239213034868,0000306408065828160114,0001749778239213034868,,上通り北パーキング,,カミトオリキタパーキング,99,092-441-7903,,4310109500000001,JPN,43,101,095,000,00001,,熊本県熊本市中央区南坪井町1,7,7,ja,130.7126516385,32.8073673503,130.7126595052,32.8073963759,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7125935872,32.8071774631,,,,,,,,,,,,,
1747899695679785894,1749778239213034854,0001747899695679785894,0001749778239213034854,,草葉町通りコインパーキング,,クサバチョウドオリコインパーキング,99,,860-0845,4310101600000009,JPN,43,101,016,000,00009,,熊本県熊本市中央区上通町9,7,7,ja,130.7119685872,32.8052677409,130.7119620768,32.8052533637,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.71201199,32.8053618707,,,,,,,,,,,,,
1747899695679785913,1749778239213034850,0001747899695679785913,0001749778239213034850,,ダイイチパーク熊本上通町駐車場,,ダイイチパーククマモトカミトオリチョウチュウシャジョウ,99,092-461-8373,,4310101600000005,JPN,43,101,016,000,00005,,熊本県熊本市中央区上通町5,7,7,ja,130.7116115994,32.8043546549,130.7116178385,32.8043796115,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7115844727,32.8042282444,,,,,,,,,,,,,
306320104898352195,1749778239213034832,0000306320104898352195,0001749778239213034832,,コインパーキング駐車場,,コインパーキングチュウシャジョウ,99,,,4310105100000005,JPN,43,101,051,000,00005,,熊本県熊本市中央区城東町5,7,7,ja,130.7100453016,32.8072365994,130.709928928,32.8072246636,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7101049805,32.8071907552,,,,,,130.7099774848,32.8072509766,,,,,,
306320104898356491,1749778239213037888,0000306320104898356491,0001749778239213037888,,香川第一有料駐車場,,カガワダイイチユウリョウチュウシャジョウ,99,096-359-0002,860-0848,431010950000000800001,JPN,43,101,095,000,00008,00001,熊本県熊本市中央区南坪井町8-17,7,7,ja,130.7135517036,32.808179796,130.7135668945,32.8082739258,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7138864475,32.8080940755,,,,,,,,,,,,,
306383876573464289,309726969593967293,0000306383876573464289,0000309726969593967293,,タイムズ熊本中央警察署前駐車場,,タイムズクマモトチュウオウケイサツショマエチュウシャジョウ,99,,860-0843,4310102400000004,JPN,43,101,024,000,00004,,熊本県熊本市中央区草葉町4,7,7,ja,130.7143128798,32.8061300998,130.7143847656,32.8061005317,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7140592448,32.8062331814,,,,,,,,,,,,,
306383876573464290,309726969593967275,0000306383876573464290,0000309726969593967275,,タイムズ桜井通り駐車場,,タイムズサクライトオリチュウシャジョウ,99,,860-0845,4310101600000005,JPN,43,101,016,000,00005,,熊本県熊本市中央区上通町5,7,7,ja,130.7127319336,32.8040608724,130.7127316623,32.8040871853,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7127487522,32.8040185547,,,,,,,,,,,,,
306383876573464292,309726969593967292,0000306383876573464292,0000309726969593967292,,タイムズ白川公園前第2駐車場,,タイムズシラカワコウエンマエダイニチュウシャジョウ,99,,860-0844,431010590000000100006,JPN,43,101,059,000,00001,00006,熊本県熊本市中央区水道町1-2,7,7,ja,130.7144734701,32.8037179905,130.714496799,32.8037019857,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7143937174,32.8037760417,,,,,,,,,,,,,
1751045398446956523,1751044876608430109,0001751045398446956523,0001751044876608430109,,タイムズ上通北駐車場,,,99,,860-0848,4310109500000001,JPN,43,101,095,000,00001,,熊本県熊本市中央区南坪井町1,7,7,ja,130.7125268555,32.8067640516,130.7125439453,32.8067399089,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7125564236,32.8068362088,,,,130.7125949436,32.8070076497,,,,,,,,
1749485191447085615,1749778239213034866,0001749485191447085615,0001749778239213034866,,豊中パーキング2駐車場,,トヨナカパーキングニチュウシャジョウ,99,,,4310101600000010,JPN,43,101,016,000,00010,,熊本県熊本市中央区上通町10,7,7,ja,130.7120703125,32.8061892361,130.7120789931,32.8062027995,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7120307075,32.8061273872,,,,,,,,,,,,,
1749485191447085624,1749778239213034838,0001749485191447085624,0001749778239213034838,,タイムパーク水道町2駐車場,,タイムパークスイドウチョウニチュウシャジョウ,99,092-471-0269,,4310105900000004,JPN,43,101,059,000,00004,,熊本県熊本市中央区水道町4,7,7,ja,130.7127547201,32.8050254991,130.7127579753,32.8050401476,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7127316623,32.8049495443,,,,,,,,,,,,,
1750241655446874135,1747966244050966044,0001750241655446874135,0001747966244050966044,,タイムズ南坪井町第2駐車場,,タイムズミナミツボイマチダイニチュウシャジョウ,99,,860-0848,4310109500000003,JPN,43,101,095,000,00003,,熊本県熊本市中央区南坪井町3,7,7,ja,130.7138251411,32.8068052843,130.7139100477,32.8067773438,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7138229709,32.8068280707,,,,,,,,,,,,,
1749778761051561297,1749778239213034834,0001749778761051561297,0001749778239213034834,,Dパーキング熊本市水道町第2駐車場,,ディーパーキングクマモトシスイドウチョウダイニチュウシャジョウ,99,,,4310105900000002,JPN,43,101,059,000,00002,,熊本県熊本市中央区水道町2,7,7,ja,130.7132237413,32.8039320204,130.7132166884,32.8039596897,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7132408312,32.803878852,,,,,,,,,,,,,
1749946986331010210,1749946464492483773,0001749946986331010210,0001749946464492483773,,パークシティ24h南坪井駐車場,,パークシティニジュウヨンエイチミナミツボイチュウシャジョウ,99,096-355-9911,860-0848,43101095,JPN,43,101,095,,,,熊本県熊本市中央区南坪井町,7,7,ja,130.7125561523,32.8074416775,130.7125518121,32.8074126519,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7125846354,32.8075387912,,,,,,,,,,,,,
1750100917958483395,1750100396119956932,0001750100917958483395,0001750100396119956932,,ザ・パーク城東町駐車場,,,99,,860-0846,4310105100000005,JPN,43,101,051,000,00005,,熊本県熊本市中央区城東町5,7,7,ja,130.7111767578,32.8070537652,130.7111813694,32.8070705838,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7111537001,32.8069718424,,,,,,,,,,,,,
1750100917958483401,1750100396119956938,0001750100917958483401,0001750100396119956938,,三井のリパーク熊本水道町駐車場,,ミツイノリパーククマモトスイドウチョウチュウシャジョウ,99,,860-0844,4310105900000009,JPN,43,101,059,000,00009,,熊本県熊本市中央区水道町9,7,7,ja,130.7145377604,32.8024053277,130.7145887587,32.8023668077,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7144354926,32.8024820964,,,,,,,,,,,,,
309353651841852689,1749836513329312034,0000309353651841852689,0001749836513329312034,長崎書店ビル,カプリチョーザ熊本上通り店,,カプリチョーザクマモトカミトオリテン,99,096-312-1875,860-0845,431010160000000600007,JPN,43,101,016,000,00006,00007,熊本県熊本市中央区上通町6-23,1,1,ja,130.7104861111,32.8048155382,130.7104253472,32.8048583984,00130:0013000210; ,0013000210:その他,ファミレス;その他;,130.7107147895,32.804749349,,,,,,,,,,,,,
309353651841853387,1748357670190038336,0000309353651841853387,0001748357670190038336,m-上通並木坂,ジンダギースパイス,,,99,,,431010950000000100006,JPN,43,101,095,000,00001,00006,熊本県熊本市中央区南坪井町1-18,1,7,ja,,,,,00130:0013000210; ,0013000210:その他,ファミレス;その他;,130.7120203993,32.8071107313,,,,,,,,,,,,,
309353651841853521,1748357670190038357,0000309353651841853521,0001748357670190038357,ブリッジライスビル,AND COFFEE ROSTERS,,,99,,,431010160000001100007,JPN,43,101,016,000,00011,00007,熊本県熊本市中央区上通町11-22,1,7,ja,,,,,00140:0014000080; ,0014000080:その他のコーヒーショップ,コーヒーショップ;その他のコーヒーショップ;,130.7126402452,32.8061962891,,,,,,,,,,,,,
306408133473895417,306407543989637566,0000306408133473895417,0000306407543989637566,水道町駅,水道町駅(熊本市交通局 水前寺線),スイドウチョウエキ,スイドウチョウエキ,2,,860-0844,431010590000000100010,JPN,43,101,059,000,00001,00010,熊本県熊本市中央区水道町1-27,4,1,ja,130.7125770399,32.8023562283,130.7123982747,32.8023828125,00010:0001000010; ,0001000010:駅(鉄道),交通;駅(鉄道);,130.7124216037,32.8023982747,,,,130.7126093207,32.8024145508,130.7126253255,32.8024430339,,,,,,
306408133473895417,306407543989637566,0000306408133473895417,0000306407543989637566,水道町駅,水道町駅(熊本市交通局 幹線),スイドウチョウエキ,スイドウチョウエキ,2,,860-0844,431010590000000100010,JPN,43,101,059,000,00001,00010,熊本県熊本市中央区水道町1-27,4,1,ja,130.7125770399,32.8023562283,130.7123982747,32.8023828125,00010:0001000010; ,0001000010:駅(鉄道),交通;駅(鉄道);,130.7124216037,32.8023982747,,,,130.7126093207,32.8024145508,130.7126253255,32.8024430339,,,,,,
309495494478999813,309860010500914994,0000309495494478999813,0000309860010500914994,,タイムズ南坪井町駐車場,,タイムズミナミツボイマチチュウシャジョウ,99,,860-0848,4310109500000008,JPN,43,101,095,000,00008,,熊本県熊本市中央区南坪井町8,7,7,ja,130.7140375434,32.8082175022,130.7140397135,32.8082332357,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7140340169,32.8081917318,,,,,,,,,,,,,
309495494478999815,309860010500914997,0000309495494478999815,0000309860010500914997,,三井のリパーク藤崎宮前駅前駐車場,,ミツイノリパークフジサキグウマエエキマエチュウシャジョウ,99,,860-0848,431010950000000700003,JPN,43,101,095,000,00007,00003,熊本県熊本市中央区南坪井町7-11,7,7,ja,130.713312717,32.808288303,130.713324924,32.8083631727,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7133113607,32.8082470703,,,,,,,,,,,,,
306408133473891779,306407543989632019,0000306408133473891779,0000306407543989632019,通町筋駅,通町筋駅(熊本市交通局 幹線),トオリチョウスジエキ,トオリチョウスジエキ,3,,860-0845,431010160000000100010,JPN,43,101,016,000,00001,00010,熊本県熊本市中央区上通町1-25,4,1,ja,130.7098272027,32.8032419162,130.7097466363,32.803269043,00010:0001000010; ,0001000010:駅(鉄道),交通;駅(鉄道);,130.709749349,32.8033067491,,,,130.7099134657,32.8032655165,130.709883355,32.8033306207,,,,,,
1750678168005617746,1,0001750678168005617746,0000000000000000000001,,通町筋(電鉄)(産交)(都市),,,99,,,431010160000000300008,JPN,43,101,016,000,00003,00008,熊本県熊本市中央区上通町3-34,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7115649414,32.8028241645,,,,,,,,,,,,,
1750678168005617736,1,0001750678168005617736,0000000000000000000001,,城東町(都市)(電鉄),,,99,,,431010510000000500002,JPN,43,101,051,000,00005,00002,熊本県熊本市中央区城東町5-16,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7102590603,32.8067743598,,,,,,,,,,,,,
1750678168005617482,1,0001750678168005617482,0000000000000000000001,,水道町(産交)(熊バス)(都市)(電鉄),,,99,,,431010590000000600003,JPN,43,101,059,000,00006,00003,熊本県熊本市中央区水道町6-2,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7138547092,32.8018934462,,,,,,,,,,,,,
1750678168005617762,1,0001750678168005617762,0000000000000000000001,,白川公園前(都市)(産交)(電鉄),,,99,,,431010240000000200004,JPN,43,101,024,000,00002,00004,熊本県熊本市中央区草葉町2-21,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7141140408,32.8054665799,,,,,,,,,,,,,
1751013519052094824,1,0001751013519052094824,0000000000000000000001,,信愛女学院前(電鉄),,,99,,,4310101700000003,JPN,43,101,017,000,00003,,熊本県熊本市中央区上林町3,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7111466471,32.8086542426,,,,,,,,,,,,,
1750678168005617766,1,0001750678168005617766,0000000000000000000001,,水道町(都市)(産交)(熊バス),,,99,,,431010590000000700003,JPN,43,101,059,000,00007,00003,熊本県熊本市中央区水道町7-16,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7136900499,32.8022184245,,,,,,,,,,,,,
1750678168005617724,1,0001750678168005617724,0000000000000000000001,,市役所前・日本郵政横(産交)(都市)(電鉄),,,99,,,431010510000000100001,JPN,43,101,051,000,00001,00001,熊本県熊本市中央区城東町1-1,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.708742947,32.8047186957,,,,,,,,,,,,,
1750678168005617734,1,0001750678168005617734,0000000000000000000001,,熊本ホテルキャッスル前(しろめぐりん),,,99,,,431010510000000400002,JPN,43,101,051,000,00004,00002,熊本県熊本市中央区城東町4-7,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7093779839,32.8053738064,,,,,,,,,,,,,
