zid,zid_attr,building_name,name,name_read_through,post_code,address_code,address,room_count,tenant_floor_type,tenant_floor,tenant_floor_num,tenant_room_name,building_type,building_use,building_use_level,building_top_floor_num,building_bottom_floor_num,position/0,position/1,area_size,total_area_size,distance,build_year,build_year_month_level,building_structure1,building_structure2,building_structure_level,ownership_type,ownership_type_level
309353651841853016,1751889301538362157,米白餅専用駐車場,米白餅専用駐車場,,860-0844,431010590000000700007,熊本県熊本市中央区水道町7-8,1,0,,,,3,1001,D,2,-1,130.7136105686,32.8025352648,225,450,,1998,D,1,,D,,
309353651841861363,310146983035704520,宗岳寺,宗岳寺,,860-0847,431010170000000300020,熊本県熊本市中央区上林町3-45,,0,,,,3,2000,D,1,-1,130.7116585286,32.8079831272,401,401,,1996,D,0,,D,,
309353651841853523,1751104250236565307,alley,alley,,860-0843,431010240000000200016,熊本県熊本市中央区草葉町2-35,,0,,,,3,2000,D,2,-1,130.7127194553,32.8057082791,64,128,,1996,D,0,,D,,
309353651841852821,1,,,,860-0846,431010510000000500034,熊本県熊本市中央区城東町5-63,1,0,,,,3,1001,D,2,-1,130.7100179036,32.8058588325,60,120,,1996,D,1,,D,,
309353651841861314,310146983035704351,EMILIANO,EMILIANO,,860-0848,431010950000000600008,熊本県熊本市中央区南坪井町6-6,,0,,,,3,2000,D,2,-1,130.7124023438,32.8083292643,117,234,,1996,D,0,,D,,
309353651841861195,310146983035703796,LURACHUNA,LURACHUNA,,860-0848,431010950000000900004,熊本県熊本市中央区南坪井町9-7,,0,,,,3,2000,D,2,-1,130.7139265951,32.8085329861,119,238,,1996,D,0,,D,,
309353651841852832,310150281570636392,,,,860-0845,431010160000000400009,熊本県熊本市中央区上通町4-18,1,0,,,,3,1001,D,3,-1,130.7104351128,32.8041910807,58,174,,2008,D,0,,D,,
309353651841860110,310056823082231064,木崎アパート,木崎アパート,,860-0847,431010170000000100020,熊本県熊本市中央区上林町1-44,2,0,,,,3,1002,D,2,-1,130.7101833767,32.8073727756,63,126,,1996,D,0,,D,2,D
309353651841852685,309096949431283801,金龍堂まるぶん店,金龍堂まるぶん店,,860-0845,431010160000000500001,熊本県熊本市中央区上通町5-1,2,0,,,,3,2000,D,3,0,130.7113102214,32.804125434,699,2097,,1998,D,0,,D,,
309353651841853548,309096949431286848,河合興産㈱,河合興産㈱,,860-0844,431010590000000400014,熊本県熊本市中央区水道町4-32,,0,,,,3,2000,D,3,-1,130.7125621202,32.80482449,307,921,,1998,D,0,,D,,
309353651841853583,309096949431286893,LeComptoir,LeComptoir,,860-0848,431010950000000200010,熊本県熊本市中央区南坪井町2-6,,0,,,,3,2000,D,3,-1,130.7132994249,32.8068562826,139,417,,1996,D,0,,D,,
309353651841845454,1,,,,860-0844,431010590000000500005,熊本県熊本市中央区水道町5-3,,0,,,,3,9999,D,4,-1,130.7135009766,32.8018543837,230,920,,1996,D,0,,D,,
309353651841853356,1,,,,860-0848,431010950000000200005,熊本県熊本市中央区南坪井町2-17,1,0,,,,3,1001,D,2,-1,130.713664822,32.8065934245,58,116,,1996,D,1,,D,,
309353651841853308,309096949431285690,SUE'SビルNo2,SUE'SビルNo2,,860-0845,431010160000000900007,熊本県熊本市中央区上通町9-18,4,0,,,,3,3006,D,4,0,130.7122759332,32.8053409831,101,404,,1996,D,0,,D,,
309353651841853437,309096949431286372,加茂川本店,加茂川本店,,860-0845,431010160000000800007,熊本県熊本市中央区上通町8-19,,0,,,,3,2000,D,0,-1,130.7112041558,32.8059076606,236,236,,1996,D,0,,D,,
309353651841853494,1749946464492483369,とみた,とみた,,860-0848,431010950000000400010,熊本県熊本市中央区南坪井町4-5,,0,,,,3,2000,D,2,-1,130.7141314019,32.8067670356,120,240,,1996,D,0,,D,,
309353651841853099,1751969565887268708,FU TENG TENG,FU TENG TENG,,860-0845,431010160000000500015,熊本県熊本市中央区上通町5-48,,0,,,,3,2000,D,1,-1,130.7113791233,32.8040497504,71,71,,1998,D,0,,D,,
309353651841861399,310146983035704758,靴の美容室,靴の美容室,,860-0847,431010170000000300014,熊本県熊本市中央区上林町3-38,1,0,,,,3,2000,D,2,-1,130.7119539388,32.8078070747,113,226,,1996,D,0,,D,,
309353651841853406,1749696875352571053,コトブキ,コトブキ,,860-0846,431010510000000500021,熊本県熊本市中央区城東町5-47,,0,,,,3,2000,D,2,-1,130.7111273872,32.8062196181,72,144,,1998,D,0,,D,,
309353651841852841,310150281570636430,英進館熊本本館,英進館熊本本館,,860-0846,431010510000000500033,熊本県熊本市中央区城東町5-62,,0,,,,3,2000,D,5,-1,130.7101323785,32.8058490668,264,1320,,1998,D,0,,D,,
309353651841853092,309096949431284596,Fusion&3SUN,Fusion&3SUN,,860-0845,431010160000000500010,熊本県熊本市中央区上通町5-36,1,0,,,,3,2000,D,2,-1,130.7125170898,32.8035685221,58,116,,1998,D,0,,D,,
309353651841853344,1,,,,860-0845,431010160000001000005,熊本県熊本市中央区上通町10-16,1,0,,,,3,1001,D,1,-1,130.7124796549,32.805847168,44,44,,1996,D,1,,D,,
309353651841852695,309096949431283863,KOSHINビル,KOSHINビル,,860-0845,431010160000000600004,熊本県熊本市中央区上通町6-18,3,0,,,,3,3006,D,3,-1,130.7109928385,32.8051464844,146,438,,1996,D,0,,D,,
1749697391553952865,1749696875352570998,アンドコンフィホテル熊本城ビュー,アンドコンフィホテル熊本城ビュー,,860-0846,431010510000000500007,熊本県熊本市中央区城東町5-3,,0,,,,3,2000,D,8,-1,130.7101372613,32.806062283,293,2344,,2019,D,0,,D,,
309353651841853397,309096949431286242,山田クリニックビル,山田クリニックビル,,860-0843,431010240000000200012,熊本県熊本市中央区草葉町2-31,7,0,,,,3,3006,D,5,0,130.713164605,32.8056385634,211,1055,,1996,D,0,,D,,
309353651841853091,309096949431284589,太陽第3ビル,太陽第3ビル,,860-0844,431010590000000200006,熊本県熊本市中央区水道町2-16,5,0,,,,3,3006,D,3,0,130.7131792535,32.8034339735,308,924,,1996,D,0,,D,,
309353651841861196,1749191100003783315,さかえ屋,さかえ屋,,860-0848,431010950000000100018,熊本県熊本市中央区南坪井町1-6,,0,,,,3,2000,D,4,-1,130.7121020508,32.8074020725,103,412,,1996,D,0,,D,,
309353651841853543,1749696875352571059,ichie,ichie,,860-0843,431010240000000300001,熊本県熊本市中央区草葉町3-1,,0,,,,3,2000,D,1,-1,130.7127861871,32.8062147352,26,26,,2002,D,1,,D,,
309353651841861199,1,,,,860-0848,431010950000000100019,熊本県熊本市中央区南坪井町1-8,,0,,,,3,9999,D,2,-1,130.712171224,32.8073860677,26,52,,1996,D,1,,D,,
309353651841861236,310146983035703957,ア・ラモート,ア・ラモート,,860-0848,431010950000000500003,熊本県熊本市中央区南坪井町5-15,,0,,,,3,2000,D,2,-1,130.7130341254,32.8078572591,73,146,,1996,D,0,,D,,
309353651841852696,309096949431283867,Make C Worth Dressing,Make C Worth Dressing,,860-0845,431010160000000600003,熊本県熊本市中央区上通町6-17,,0,,,,3,2000,D,0,-1,130.7110118273,32.8051991102,122,122,,1996,D,0,,D,,
309353651841852705,309096949431283876,片倉ハイツ,片倉ハイツ,,860-0846,431010510000000500010,熊本県熊本市中央区城東町5-32,9,0,,,,3,1002,D,3,0,130.7109659831,32.8065223524,163,489,,1996,D,0,,D,2,D
309353651841860129,310056823082231080,B・FLAT上林ビル,B・FLAT上林ビル,,860-0847,431010170000000100005,熊本県熊本市中央区上林町1-2,5,0,,,,3,3006,D,4,1,130.7099142795,32.8075534397,78,390,,1996,D,0,,D,,
1749697391553953511,1749946464492483779,畠山ビル,畠山ビル,,860-0848,431010950000000500016,熊本県熊本市中央区南坪井町5-30,8,0,,,,3,3006,D,2,-1,130.7124291992,32.8075613064,178,356,,2019,D,0,,D,,
309353651841852697,309096949431283868,オークス第2ビル,オークス第2ビル,,860-0845,431010160000000600002,熊本県熊本市中央区上通町6-15,3,0,,,,3,3006,D,3,0,130.710981174,32.8052785916,396,1188,,1996,D,0,,D,,
309353651841853053,309096949431284340,シティロッジ,シティロッジ,,860-0845,431010160000000300004,熊本県熊本市中央区上通町3-21,4,0,,,,3,3006,D,4,0,130.7124682617,32.8031819661,33,132,,1996,D,0,,D,,
309353651841853136,309096949431284896,グリーンハイツ,グリーンハイツ,,860-0844,431010590000000300013,熊本県熊本市中央区水道町3-4,7,0,,,,3,1002,D,2,0,130.7125702582,32.8046066623,140,280,,1996,D,0,,D,2,D
309353651841853338,309096949431285914,JTレジデンス,JTレジデンス,,860-0846,431010510000000500009,熊本県熊本市中央区城東町5-31,18,0,,,,3,3003,D,5,0,130.7111973741,32.8068741862,198,990,,1996,D,0,,D,2,D
309353651841853601,1751969565887268814,Flat熊本,Flat熊本,,860-0843,431010240000000100003,熊本県熊本市中央区草葉町1-21,211,0,,,,3,3003,B,13,0,130.7137179905,32.8052023655,854,11102,,2008,B,0,4,B,2,B
309353651841845451,310150281570632348,水道町センタービル,水道町センタービル,,860-0844,431010590000000600003,熊本県熊本市中央区水道町6-2,13,0,,,,3,3006,D,9,0,130.713733724,32.8017768012,223,2007,,2002,B,0,4,B,,
309353651841852698,309096949431283871,オークス第3ビル,オークス第3ビル,,860-0845,431010160000000600001,熊本県熊本市中央区上通町6-12,2,0,,,,3,3006,D,2,-1,130.7109147135,32.8054280599,142,284,,1996,D,1,,D,,
309353651841852694,309096949431283857,村越ビル,村越ビル,,860-0845,431010160000000600005,熊本県熊本市中央区上通町6-19,7,0,,,,3,3006,D,4,0,130.7110001628,32.8050897895,83,332,,1996,D,0,,D,,
309353651841853275,309096949431285597,田中ビル,田中ビル,,860-0845,431010160000001000009,熊本県熊本市中央区上通町10-21,4,0,,,,3,3006,D,3,0,130.7121183268,32.8058566623,104,312,,1996,D,0,,D,,
309353651841861222,310146983035703835,宮野ビル,宮野ビル,,860-0848,431010950000000300010,熊本県熊本市中央区南坪井町3-7,16,0,,,,3,3003,B,5,0,130.7134385851,32.8074009874,284,1420,,1966,B,0,3,B,2,B
309353651841853063,309096949431284397,水道町ビル,水道町ビル,,860-0844,431010590000000900011,熊本県熊本市中央区水道町9-6,4,0,,,,3,1002,D,4,0,130.7142217339,32.8026236979,80,320,,1996,D,0,,D,2,D
309353651841853534,1749252672654946435,ドラゴン1ビル,ドラゴン1ビル,,860-0843,431010240000000300001,熊本県熊本市中央区草葉町3-1,8,0,,,,3,3003,D,2,-1,130.7127446832,32.8061271159,134,268,,2000,D,0,,D,2,D
309353651841853621,309096949431287307,PREMIST KAMITORI,PREMIST KAMITORI,,860-0845,431010160000000700005,熊本県熊本市中央区上通町7-14,63,0,,,,3,1002,D,13,0,130.711702474,32.8050751411,595,7735,,2013,D,0,,D,1,D
309353651841853120,309096949431284724,中原ビル,中原ビル,,860-0844,431010590000000900001,熊本県熊本市中央区水道町9-13,8,0,,,,3,1002,B,4,0,130.7143986003,32.8029969618,85,340,,1980,B,0,2,B,2,B
309353651841853536,309096949431286786,テラビル,テラビル,,860-0845,431010160000000700017,熊本県熊本市中央区上通町7-4,12,0,,,,3,3006,D,3,0,130.7113598633,32.8047875977,299,897,,1996,D,0,,D,,
309353651841853058,309096949431284349,桜井町アパートメント,桜井町アパートメント,,860-0845,431010160000000500005,熊本県熊本市中央区上通町5-17,25,0,,,,3,3003,B,7,0,130.7120307075,32.8040890842,213,1491,,2004,B,0,3,B,2,B
309353651841861227,310146983035703940,香川商事㈲,香川商事㈲,,860-0848,431010950000000800001,熊本県熊本市中央区南坪井町8-17,3,0,,,,3,3006,D,2,-1,130.714018826,32.8080308702,349,698,,1996,D,0,,D,,
309353651841861326,310146983035704367,シャトー上通,シャトー上通,,860-0847,431010170000000300021,熊本県熊本市中央区上林町3-46,23,0,,,,3,3003,B,6,0,130.7114621311,32.8076698134,188,1128,,1981,B,0,2,B,2,B
309353651841860166,310056823082231370,ヴァールシャトー,ヴァールシャトー,,860-0847,431010170000000100023,熊本県熊本市中央区上林町1-8,34,0,,,,3,1002,B,12,0,130.71033176,32.8074275716,210,2520,,2013,B,0,3,B,2,B
309353651841852683,309096949431283789,大進㈱第3ビル,大進㈱第3ビル,,860-0845,431010160000000200002,熊本県熊本市中央区上通町2-10,4,0,,,,3,3006,D,4,0,130.7108997938,32.8038476563,301,1204,,1996,D,0,,D,,
309353651841853335,309096949431285877,草葉マンション,草葉マンション,,860-0843,431010240000000400010,熊本県熊本市中央区草葉町4-5,12,0,,,,3,3003,D,6,0,130.7133865017,32.8063929579,284,1704,,1996,D,0,,D,1,D
309353651841861366,310146983035704538,上通ニューコーポ,上通ニューコーポ,,860-0847,431010170000000300011,熊本県熊本市中央区上林町3-34,49,0,,,,3,3003,B,10,0,130.7118999566,32.8081643338,545,5450,,1978,B,0,3,B,1,B
309353651841853530,310146983035701313,コムラサキビル,コムラサキビル,,860-0848,431010950000000100003,熊本県熊本市中央区南坪井町1-11,11,0,,,,3,3006,D,3,0,130.712464464,32.8072770182,98,294,,1996,D,0,,D,,
309353651841861174,310146983035703577,北川ビル,北川ビル,,860-0848,431010950000000600007,熊本県熊本市中央区南坪井町6-5,5,0,,,,3,3006,D,5,0,130.7123337131,32.8083753798,48,240,,1996,D,0,,D,,
309353651841853273,1747911268469085627,Lien上通,Lien上通,,860-0846,431010510000000500016,熊本県熊本市中央区城東町5-41,10,0,,,,3,3003,D,5,0,130.7115098741,32.8065581597,82,410,,1996,D,0,,D,2,D
1749191616205165131,1749696875352571680,Grande Felice並木坂,Grande Felice並木坂,,860-0848,431010950000000600009,熊本県熊本市中央区南坪井町6-7,42,0,,,,3,3003,B,10,-1,130.7125211589,32.8083205838,305,3050,,2018,B,0,3,B,2,B
309353651841852874,310150281570636551,ライズオークス通り,ライズオークス通り,,860-0846,431010510000000500024,熊本県熊本市中央区城東町5-50,44,0,,,,3,3003,B,9,0,130.7106979709,32.8058173286,350,3150,,2002,B,0,3,B,2,B
309353651841861176,310146983035703585,Viale並木坂,Viale並木坂,,860-0848,4310109500000006,熊本県熊本市中央区南坪井町6,9,0,,,,3,3003,D,5,0,130.7123345269,32.8082356771,101,505,,1999,D,0,,D,2,D
309353651841853479,309096949431286512,マツモトレコードビル,マツモトレコードビル,,860-0845,431010160000000700019,熊本県熊本市中央区上通町7-6,3,0,,,,3,3006,D,3,0,130.7112963867,32.8049506293,109,327,,1996,D,0,,D,,
309353651841853102,309096949431284615,コーポ上通り,コーポ上通り,,860-0844,431010590000000300003,熊本県熊本市中央区水道町3-16,7,0,,,,3,1002,D,4,0,130.7132826063,32.8043782552,64,256,,1996,D,0,,D,2,D
309353651841853414,309096949431286278,Kビル,Kビル,,860-0848,431010950000000200001,熊本県熊本市中央区南坪井町2-1,6,0,,,,3,3003,D,4,0,130.7130986871,32.8067287869,83,332,,1996,D,0,,D,2,D
309353651841861291,310146983035704269,広永マンション,広永マンション,,860-0848,431010950000001000009,熊本県熊本市中央区南坪井町10-33,17,0,,,,3,1002,B,5,0,130.7143370226,32.8076188151,156,780,,1986,B,0,2,B,2,B
309353651841853277,309096949431285614,MTビル,MTビル,,860-0848,431010950000000400007,熊本県熊本市中央区南坪井町4-23,7,0,,,,3,3006,D,6,0,130.7143796115,32.8066229926,82,492,,1996,D,0,,D,,
309353651841852686,309096949431283803,たちかわビル,たちかわビル,,860-0845,431010160000000500008,熊本県熊本市中央区上通町5-3,5,0,,,,3,3006,D,4,1,130.7109871419,32.8041316732,244,1220,,1978,B,0,2,B,,
309353651841853133,309096949431284855,PARK RIBLANC,PARK RIBLANC,,860-0844,431010590000001400003,熊本県熊本市中央区水道町14-15,28,0,,,,3,1002,B,10,0,130.7148939345,32.8043760851,199,1990,,2011,B,0,3,B,2,B
309353651841852840,310150281570636427,吉井歯科医院,吉井歯科医院,,860-0846,431010510000000500031,熊本県熊本市中央区城東町5-59,2,0,,,,3,3006,D,4,0,130.7104131402,32.8057679579,93,372,,1996,D,0,,D,,
309353651841853039,309096949431284220,よねはくビル,よねはくビル,,860-0844,431010590000000800001,熊本県熊本市中央区水道町8-1,13,0,,,,3,3003,D,5,0,130.7134982639,32.8027430556,191,955,,1978,B,0,3,B,2,D
309353651841853238,309096949431285289,花の木ハイム,花の木ハイム,,860-0843,431010240000000300004,熊本県熊本市中央区草葉町3-19,8,0,,,,3,1002,B,4,0,130.7134611003,32.8059597439,94,376,,1989,B,0,2,B,2,B
309353651841853078,309096949431284454,上通セントラルハイツ,上通セントラルハイツ,,860-0845,431010160000000500006,熊本県熊本市中央区上通町5-20,77,0,,,,3,3003,B,8,0,130.7122178819,32.8040258789,948,7584,,1977,B,0,3,B,1,D
309353651841853444,1,,,,860-0848,431010950000000300003,熊本県熊本市中央区南坪井町3-11,2,0,,,,3,1001,D,2,-1,130.7137708876,32.8072165256,119,238,,1996,D,1,,D,,
309353651841852807,1749191100003782481,アンピールパーキング上通り,アンピールパーキング上通り,,860-0846,431010510000000200001,熊本県熊本市中央区城東町2-12,6,0,,,,3,3006,D,3,0,130.7098299154,32.8039822049,689,2067,,2003,B,0,2,B,,
309353651841853139,309096949431284932,エイルマンショングランディール水道町,エイルマンショングランディール水道町,,860-0844,431010590000001300001,熊本県熊本市中央区水道町13-10,118,0,,,,3,3003,B,13,0,130.7146028646,32.8044051107,1476,19188,,2003,B,0,4,B,1,B
309353651841853029,309096949431284187,エミタンビル,エミタンビル,,860-0844,431010590000000800008,熊本県熊本市中央区水道町8-4,4,0,,,,3,3006,D,4,0,130.7135961914,32.8029877387,146,584,,1996,D,0,,D,,
309353651841853274,309096949431285591,HORITA FACTORY SITE,HORITA FACTORY SITE,,860-0845,431010160000001100004,熊本県熊本市中央区上通町11-15,6,0,,,,3,3006,D,3,1,130.7127734375,32.8065893555,268,1072,,1998,D,0,,D,,
309353651841853334,309096949431285867,K・SEED・BLD,K・SEED・BLD,,860-0845,431010160000000800002,熊本県熊本市中央区上通町8-12,10,0,,,,3,3006,D,6,0,130.7114298503,32.8063113064,121,726,,1996,D,0,,D,,
309353651841853051,309096949431284306,ライズ上通,ライズ上通,,860-0844,431010590000000300004,熊本県熊本市中央区水道町3-18,18,0,,,,3,1002,B,6,0,130.7133520508,32.8043199327,153,918,,2000,B,0,3,B,2,B
309353651841853268,309096949431285526,アートビル,アートビル,,860-0844,431010590000000400001,熊本県熊本市中央区水道町4-1,16,0,,,,3,3006,D,4,0,130.71238227,32.8050336372,155,620,,1996,D,0,,D,,
309353651841845434,310150281570632265,香川ビル,香川ビル,,860-0844,431010590000000500002,熊本県熊本市中央区水道町5-2,2,0,,,,3,3006,D,4,-1,130.713441569,32.8018855794,94,376,,1996,D,0,,D,,
309353651841853446,309096949431286386,コアスクエア上乃裏,コアスクエア上乃裏,,860-0843,431010240000000400001,熊本県熊本市中央区草葉町4-1,18,0,,,,3,3003,B,5,0,130.7130056424,32.8064998372,361,1805,,2014,B,0,3,B,2,B
309353651841860131,310056823082231087,GR夢飾人ビル,GR夢飾人ビル,,860-0847,431010170000000200008,熊本県熊本市中央区上林町2-34,22,0,,,,3,3003,B,7,0,130.710086263,32.8080810547,286,2002,,2005,B,0,3,B,2,B
309353651841853387,309096949431286156,m-上通並木坂,m-上通並木坂,,860-0848,431010950000000100006,熊本県熊本市中央区南坪井町1-18,13,0,,,,3,3003,B,8,0,130.7120203993,32.8071107313,88,704,,2002,B,0,2,B,2,B
309353651841852682,309096949431283781,同仁堂ビル,同仁堂ビル,,860-0845,431010160000000200007,熊本県熊本市中央区上通町2-7,7,0,,,,3,3006,D,6,1,130.7108341471,32.8036859809,338,2366,,1996,D,0,,D,,
309353651841853237,1751044876608430067,t-BRIO,t-BRIO,,860-0844,431010590000000400015,熊本県熊本市中央区水道町4-39,8,0,,,,3,3006,D,4,-1,130.7123871528,32.8048375109,209,836,,1996,D,0,,D,,
309353651841853103,309096949431284623,クレヴィータ上通り,クレヴィータ上通り,,860-0844,431010590000000300009,熊本県熊本市中央区水道町3-31,35,0,,,,3,1002,B,12,0,130.7130013021,32.8042260742,516,6192,,2001,B,0,4,B,1,B
309353651841852663,310150281570635475,M's1ビル,M's1ビル,,860-0845,431010160000000100010,熊本県熊本市中央区上通町1-25,5,0,,,,3,3006,D,4,0,130.7101394314,32.803374566,53,212,,2009,D,0,,D,,
309353651841861223,310146983035703851,藤一第2ビル,藤一第2ビル,,860-0848,431010950000000800007,熊本県熊本市中央区南坪井町8-27,28,0,,,,3,1002,B,7,0,130.7136054145,32.8076706272,313,2191,,1986,B,0,3,B,2,B
309353651841853015,309096949431284120,バーグレース,バーグレース,,860-0844,431010590000000700006,熊本県熊本市中央区水道町7-5,2,0,,,,3,3006,D,2,-1,130.7134952799,32.8026274957,42,84,,1996,D,1,,D,,
309353651841853532,309096949431286747,緑ビル,緑ビル,,860-0845,431010160000001000011,熊本県熊本市中央区上通町10-3,10,0,,,,3,3006,D,8,0,130.7116940647,32.8060677083,144,1152,,1996,D,0,,D,,
309353651841852861,310150281570636507,マルタ號ビル,マルタ號ビル,,860-0845,431010160000000200008,熊本県熊本市中央区上通町2-8,6,0,,,,3,3006,D,4,0,130.7107633464,32.8035354275,105,420,,1996,D,0,,D,,
309353651841860109,310056823082231061,九宣ビル,九宣ビル,,860-0847,431010170000000100001,熊本県熊本市中央区上林町1-11,4,0,,,,3,3006,D,3,-1,130.7105777995,32.8074970161,141,423,,1996,D,0,,D,,
309353651841853137,309096949431284904,コーポユーカリ,コーポユーカリ,,860-0844,4310105900000003,熊本県熊本市中央区水道町3,6,0,,,,3,1002,D,2,0,130.7127143012,32.8045678711,77,154,,2006,D,0,,D,2,D
309353651841853376,310146983035701273,上通り第1ビル,上通り第1ビル,,860-0847,431010170000000100009,熊本県熊本市中央区上林町1-25,26,0,,,,3,3003,B,7,0,130.7116965061,32.8072694227,390,2730,,1977,B,0,3,B,2,B
309353651841853116,309096949431284702,ぴあ桜井通り,ぴあ桜井通り,,860-0844,431010590000000300008,熊本県熊本市中央区水道町3-29,12,0,,,,3,1002,B,8,0,130.7131713867,32.8040828451,127,1016,,2006,B,0,3,B,2,B
309353651841852859,310150281570636495,堀ビル,堀ビル,,860-0846,431010510000000500029,熊本県熊本市中央区城東町5-57,8,0,,,,3,3006,D,4,0,130.7105886502,32.8057066515,109,436,,1996,D,0,,D,,
1747911784670467461,1747911268469085659,Casa de Piano,Casa de Piano,,860-0845,431010160000000300005,熊本県熊本市中央区上通町3-26,33,0,,,,3,3003,B,10,0,130.7122124566,32.8028879123,196,1960,,2016,B,0,3,B,2,B
1747911784670467462,1749191100003782563,アルファステイツ上通東,アルファステイツ上通東,,860-0848,4310109500000004,熊本県熊本市中央区南坪井町4,61,0,,,,3,1002,B,13,0,130.7140242513,32.8065049913,542,7046,,2018,B,0,3,B,1,B
309353651841861224,310146983035703879,㈲コーポ多江,㈲コーポ多江,,860-0848,431010950000000800010,熊本県熊本市中央区南坪井町8-5,36,0,,,,3,3003,D,5,0,130.7135997179,32.8078789605,426,2130,,1996,D,0,,D,2,D
309353651841853332,309096949431285784,第二葉山ビル,第二葉山ビル,,860-0846,431010510000000500009,熊本県熊本市中央区城東町5-31,8,0,,,,3,1002,D,4,0,130.7110864258,32.8068077257,85,340,,1996,D,0,,D,2,D
309353651841845899,310150281570634718,L-BOX水道町,L-BOX水道町,,860-0844,431010590000000500003,熊本県熊本市中央区水道町5-20,11,0,,,,3,3006,D,2,0,130.7132492405,32.8018774414,164,328,,2012,D,0,,D,,
309353651841852835,310150281570636410,コーヤマビル,コーヤマビル,,860-0845,431010160000000400009,熊本県熊本市中央区上通町4-18,2,0,,,,3,3006,D,2,0,130.7103059896,32.8041856554,56,112,,2005,D,1,,D,,
309353651841853327,1,,,,,4310101600000009,熊本県熊本市中央区上通町9,,0,,,,3,9999,D,3,-1,130.7123784722,32.8056187609,37,111,,2002,D,1,,D,,
309353651841852800,310150281570636168,郵政福祉熊本第一ビル,郵政福祉熊本第一ビル,,860-0846,431010510000000300001,熊本県熊本市中央区城東町3-1,5,0,,,,3,3006,D,5,0,130.7096389431,32.8043768989,198,990,,1996,D,0,,D,,
1752009664507181401,1749946464492483384,大学堂,大学堂,,860-0844,431010590000000100010,熊本県熊本市中央区水道町1-27,5,0,,,,3,3006,D,5,-1,130.7127471246,32.8025713433,230,1150,,2020,D,0,,D,,
309353651841853535,309096949431286778,いづみビル,いづみビル,,860-0845,431010160000000700010,熊本県熊本市中央区上通町7-2,8,0,,,,3,1002,D,3,0,130.7111995443,32.8046389431,169,507,,1976,B,0,2,B,2,D
309353651841853599,309096949431286955,マーケットプレースウエスト,マーケットプレースウエスト,,860-0847,431010170000000100013,熊本県熊本市中央区上林町1-31,2,0,,,,3,3006,D,2,-1,130.7114219835,32.8071497938,130,260,,2008,D,1,,D,,
309353651841853598,309096949431286895,ウェルブライト上通り,ウェルブライト上通り,,860-0843,431010240000000200013,熊本県熊本市中央区草葉町2-32,58,0,,,,3,3003,B,14,0,130.7130493164,32.8057486979,339,4746,,2009,B,0,4,B,2,B
309353651841853257,309096949431285440,トーカンマンション上通り弐番館,トーカンマンション上通り弐番館,,860-0843,431010240000000100001,熊本県熊本市中央区草葉町1-13,72,0,,,,3,1002,B,13,0,130.7130954319,32.8053369141,569,7397,,1997,B,0,4,B,1,B
309353651841861330,1749696875352571668,Sun East,Sun East,,860-0847,431010170000000300022,熊本県熊本市中央区上林町3-49,22,0,,,,3,3003,B,5,-1,130.711203342,32.8077615017,235,1175,,2018,B,0,3,B,2,B
309353651841860152,310056823082231185,カスティージョ上林,カスティージョ上林,,860-0847,431010170000000200009,熊本県熊本市中央区上林町2-38,30,0,,,,3,1002,B,9,0,130.7100051541,32.8078087023,249,2241,,2011,B,0,3,B,2,B
309353651841852867,1752291722794296458,雲上のゆりかご,雲上のゆりかご,,860-0845,431010160000000800014,熊本県熊本市中央区上通町8-27,1,0,,,,3,2000,D,3,-1,130.7108610026,32.8056076389,35,105,,1998,D,0,,D,,
309353651841853366,309096949431285949,K-Ⅱ城東,K-Ⅱ城東,,860-0846,431010510000000500008,熊本県熊本市中央区城東町5-30,30,0,,,,3,1002,B,9,0,130.7110270182,32.8069287109,183,1647,,2002,B,0,3,B,2,B
309353651841853333,309096949431285790,パレイシャル生駒1,パレイシャル生駒1,,860-0846,431010510000000500017,熊本県熊本市中央区城東町5-42,71,0,,,,3,3003,B,10,0,130.7112524414,32.8065066189,493,4930,,1986,B,0,4,B,2,B
309353651841853425,309096949431286306,メゾン草葉,メゾン草葉,,860-0843,431010240000000400010,熊本県熊本市中央区草葉町4-5,6,0,,,,3,3006,D,3,0,130.7131659614,32.8065074327,81,243,,1996,D,0,,D,,
309353651841860217,310146983035701545,フレール上林,フレール上林,,860-0847,431010170000000300002,熊本県熊本市中央区上林町3-19,13,0,,,,3,3003,B,7,0,130.7114591471,32.8084971788,117,819,,2006,B,0,3,B,2,B
309353651841853385,309096949431286086,上通りセンタービル,上通りセンタービル,,860-0847,431010170000000100011,熊本県熊本市中央区上林町1-28,49,0,,,,3,3003,B,9,0,130.7115917969,32.8071457248,405,3645,,1978,B,0,4,B,1,B
309353651841853043,309096949431284235,三信ビル,三信ビル,,860-0844,431010590000000700005,熊本県熊本市中央区水道町7-3,5,0,,,,3,3006,D,5,-1,130.7134033203,32.802550727,107,535,,1996,D,0,,D,,
309353651841853508,309096949431286554,エイルヴィラ上通りサンアベニュー,エイルヴィラ上通りサンアベニュー,,860-0843,431010240000000100004,熊本県熊本市中央区草葉町1-25,78,0,,,,3,1002,B,13,0,130.7136338976,32.804983724,887,11531,,2002,B,0,4,B,1,B
309353651841852834,310150281570636400,イノウエビル№3,イノウエビル№3,,860-0845,431010160000000400009,熊本県熊本市中央区上通町4-18,8,0,,,,3,3006,D,6,0,130.7102533637,32.8040402561,124,744,,1998,D,0,,D,,
